name,status,nw_call_type,url
collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E25%25&el=&_u=aGjACEAjBAAAAG~&jid=498887710&gjid=1291349377&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&_r=1&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894217727.mdivp9b5&cd15=2021-07-21T14%3A03%3A37.727-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E25%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm13=1&z=1914029272,200,XHR,https://www.google-analytics.com/j/collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E25%25&el=&_u=aGjACEAjBAAAAG~&jid=498887710&gjid=1291349377&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&_r=1&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894217727.mdivp9b5&cd15=2021-07-21T14%3A03%3A37.727-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E25%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm13=1&z=1914029272
collect?t=dc&aip=1&_r=3&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&gjid=1291349377&_gid=621472300.1626894217&_u=aGjACEAjBAAAAG~&z=2054037333,unknown,XHR,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&gjid=1291349377&_gid=621472300.1626894217&_u=aGjACEAjBAAAAG~&z=2054037333
857770144249802?v=2.9.43&r=stable,200,Script,https://connect.facebook.net/signals/config/857770144249802?v=2.9.43&r=stable
collect-PSXKRB,200,XHR,https://us-central1-cohinc-146020.cloudfunctions.net/collect-PSXKRB
attn.js?v=4.2.1_9996b41,200,Script,https://cdn.attn.tv/attn.js?v=4.2.1_9996b41
events.js?sdkid=C1QBMV9LRI5O97LI9720&lib=ttq,200,Script,https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=C1QBMV9LRI5O97LI9720&lib=ttq
i?pid=8927a577-66aa-4fa2-b8e2-6aabc5480929,unknown,Document,https://tr.snapchat.com/cm/i?pid=8927a577-66aa-4fa2-b8e2-6aabc5480929
analytics.js,200,Script,https://cdn.attn.tv/3.08.09/analytics.js
main.89cd5bf4.js,unknown,Script,https://s.pinimg.com/ct/lib/main.89cd5bf4.js
identify.js,unknown,Script,https://analytics.tiktok.com/i18n/pixel/identify.js
config.js?sdkid=C1QBMV9LRI5O97LI9720&hostname=www.coach.com,unknown,Script,https://analytics.tiktok.com/i18n/pixel/config.js?sdkid=C1QBMV9LRI5O97LI9720&hostname=www.coach.com
jsp?cn=rmuid&ro=0&cb=___rmuid,200,Script,https://ut.ra.linksynergy.com/jsp?cn=rmuid&ro=0&cb=___rmuid
?random=1626894217754&cv=9&fst=1626894217754&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4,200,Script,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1071830388/?random=1626894217754&cv=9&fst=1626894217754&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4
?random=1626894217759&cv=9&fst=1626894217759&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4,200,Script,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1012498970/?random=1626894217759&cv=9&fst=1626894217759&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4
events,204,XHR,https://logx.optimizely.com/v1/events
p,unknown,Document,https://tr.snapchat.com/p
?attn_vid=cfdd77267c1740e9b186efe2e10f8ae6,unknown,Fetch,https://coach.attn.tv/d/?attn_vid=cfdd77267c1740e9b186efe2e10f8ae6
i?pid=8927a577-66aa-4fa2-b8e2-6aabc5480929,200,Document,https://tr.snapchat.com/cm/i?pid=8927a577-66aa-4fa2-b8e2-6aabc5480929
p,200,Document,https://tr.snapchat.com/p
graphql,204,Preflight,https://www.paypal.com/targeting/graphql
?id=857770144249802&ev=PageView&dl=https%3A%2F%2Fwww.coach.com%2F&rl=&if=false&ts=1626894217988&sw=1920&sh=1200&v=2.9.43&r=stable&ec=0&o=158&fbp=fb.1.1626894217986.321413989&it=1626894217747&coo=false&rqm=GET,unknown,Image,https://www.facebook.com/tr/?id=857770144249802&ev=PageView&dl=https%3A%2F%2Fwww.coach.com%2F&rl=&if=false&ts=1626894217988&sw=1920&sh=1200&v=2.9.43&r=stable&ec=0&o=158&fbp=fb.1.1626894217986.321413989&it=1626894217747&coo=false&rqm=GET
e?u=cfdd77267c1740e9b186efe2e10f8ae6&t=v&v=3.08.09&r=&c=coach&lt=1626894218127&cs=1823461722&cb=1626894221568.9,unknown,Image,https://events.attentivemobile.com/e?u=cfdd77267c1740e9b186efe2e10f8ae6&t=v&v=3.08.09&r=&c=coach&lt=1626894218127&cs=1823461722&cb=1626894221568.9
p?rmch=cs&tp=ccpa&rmids=attr_sid:115198|aff_mid:37299&ccpa=1yn-,200,Image,https://ut.rd.linksynergy.com/consent/v1/p?rmch=cs&tp=ccpa&rmids=attr_sid:115198|aff_mid:37299&ccpa=1yn-
p?rmch=cs&tp=gdpr&domain=www.coach.com&sought=false&attr_sid=115198&aff_mid=37299&granted_date=2021-07-21T19:03:37.770Z&in_scope=false&purposes=&vendors=&ext_id=1affb121-6a29-49a0-9a6a-4baba8c867b6,200,Image,https://consent.linksynergy.com/consent/v2/p?rmch=cs&tp=gdpr&domain=www.coach.com&sought=false&attr_sid=115198&aff_mid=37299&granted_date=2021-07-21T19:03:37.770Z&in_scope=false&purposes=&vendors=&ext_id=1affb121-6a29-49a0-9a6a-4baba8c867b6
main.89cd5bf4.js,200,Script,https://s.pinimg.com/ct/lib/main.89cd5bf4.js
collect?t=dc&aip=1&_r=3&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&gjid=1291349377&_gid=621472300.1626894217&_u=aGjACEAjBAAAAG~&z=2054037333,200,XHR,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&gjid=1291349377&_gid=621472300.1626894217&_u=aGjACEAjBAAAAG~&z=2054037333
ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&_u=aGjACEAjBAAAAG~&z=739085621,unknown,Image,https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&_u=aGjACEAjBAAAAG~&z=739085621
?id=857770144249802&ev=PageView&dl=https%3A%2F%2Fwww.coach.com%2F&rl=&if=false&ts=1626894217988&sw=1920&sh=1200&v=2.9.43&r=stable&ec=0&o=158&fbp=fb.1.1626894217986.321413989&it=1626894217747&coo=false&rqm=GET,200,Image,https://www.facebook.com/tr/?id=857770144249802&ev=PageView&dl=https%3A%2F%2Fwww.coach.com%2F&rl=&if=false&ts=1626894217988&sw=1920&sh=1200&v=2.9.43&r=stable&ec=0&o=158&fbp=fb.1.1626894217986.321413989&it=1626894217747&coo=false&rqm=GET
identify.js,200,Script,https://analytics.tiktok.com/i18n/pixel/identify.js
?random=1626894217754&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1799526861&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,unknown,Image,https://www.google.com/pagead/1p-user-list/1071830388/?random=1626894217754&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1799526861&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y
?random=1626894217759&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1805293083&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,unknown,Image,https://www.google.com/pagead/1p-user-list/1012498970/?random=1626894217759&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1805293083&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y
event?a=51408&v=5.7.1&p0=e%3Dce%26m%3D%255B%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh%26tms%3Dgtm-ee-1.0.0&p3=e%3Ddis&adce=1&tld=coach.com&dtycbr=65526,unknown,Script,https://sslwidget.criteo.com/event?a=51408&v=5.7.1&p0=e%3Dce%26m%3D%255B%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh%26tms%3Dgtm-ee-1.0.0&p3=e%3Ddis&adce=1&tld=coach.com&dtycbr=65526
syncframe?topUrl=www.coach.com&origin=onetag,unknown,Document,https://gum.criteo.com/syncframe?topUrl=www.coach.com&origin=onetag
?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&cb=1626894218186,unknown,XHR,https://ct.pinterest.com/user/?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&cb=1626894218186
?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.coach.com%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1200%2C%22sw%22%3A1920%2C%22mh%22%3A%2289cd5bf4%22%2C%22ecm_enabled%22%3Afalse%7D&cb=1626894218189,unknown,Image,https://ct.pinterest.com/v3/?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.coach.com%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1200%2C%22sw%22%3A1920%2C%22mh%22%3A%2289cd5bf4%22%2C%22ecm_enabled%22%3Afalse%7D&cb=1626894218189
config.js?sdkid=C1QBMV9LRI5O97LI9720&hostname=www.coach.com,200,Script,https://analytics.tiktok.com/i18n/pixel/config.js?sdkid=C1QBMV9LRI5O97LI9720&hostname=www.coach.com
scevent.min.js,unknown,Script,https://sc-static.net/scevent.min.js
?attn_vid=cfdd77267c1740e9b186efe2e10f8ae6,200,Fetch,https://coach.attn.tv/d/?attn_vid=cfdd77267c1740e9b186efe2e10f8ae6
pixel,unknown,Ping,https://analytics.tiktok.com/api/v2/pixel
scevent.min.js,200,Script,https://sc-static.net/scevent.min.js
?random=1626894217754&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1799526861&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,200,Image,https://www.google.com/pagead/1p-user-list/1071830388/?random=1626894217754&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1799526861&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y
?random=1626894217759&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1805293083&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,200,Image,https://www.google.com/pagead/1p-user-list/1012498970/?random=1626894217759&cv=9&fst=1626894000000&num=1&guid=ON&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_his=2&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg7j0&sendb=1&frm=0&url=https%3A%2F%2Fwww.coach.com%2F&tiba=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&async=1&fmt=3&is_vtc=1&random=1805293083&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y
ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&_u=aGjACEAjBAAAAG~&z=739085621,200,Image,https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j91&tid=UA-49457450-1&cid=41308606.1626894217&jid=498887710&_u=aGjACEAjBAAAAG~&z=739085621
s?pnid=140&cb=1626894218230,unknown,Document,https://tr.snapchat.com/cm/s?pnid=140&cb=1626894218230
458359.gif?partner_uid=f38b2bb5-f3fe-ec0a-8066-8f6df19f8a1f,unknown,Image,https://idsync.rlcdn.com/458359.gif?partner_uid=f38b2bb5-f3fe-ec0a-8066-8f6df19f8a1f
events?ns=coach&stats_type=eyJldmVudF90eXBlIjoiaWRlbnRpZnkiLCJ2aXNpdG9yX3R5cGUiOiJuZXciLCJyZWZlcnJhbCI6ImRpcmVjdCIsInNlc3Npb25faWQiOiIxNjI2ODk0MjE4MjIxIiwicGFnZV91cmwiOiJodHRwczovL3d3dy5jb2FjaC5jb20vIiwic2Vzc2lvbl9zb3VyY2UiOiJkaXJlY3QiLCJvcmlnaW5hbF91c2VyX3R5cGUiOiJuZXciLCJjdXJyZW50X3VzZXJfdHlwZSI6Im5ldyIsInNlc3Npb25fcHZjIjoiMSIsImRheV9wdmMiOiIxIiwicGFnZV90eXBlIjoiZGVmYXVsdCIsImRpc3RpbmN0X2lkIjoiMTdhY2E3M2FjNGE1NjktMGE2N2I4MjhlYmM5MTItMTExMzMyNzItMjMyODAwLTE3YWNhNzNhYzRiNTI3In0%3D&device_type=desktop&distinct_id=17aca73ac4a569-0a67b828ebc912-11133272-232800-17aca73ac4b527,unknown,XHR,https://onsitestats.bluecore.com/events?ns=coach&stats_type=eyJldmVudF90eXBlIjoiaWRlbnRpZnkiLCJ2aXNpdG9yX3R5cGUiOiJuZXciLCJyZWZlcnJhbCI6ImRpcmVjdCIsInNlc3Npb25faWQiOiIxNjI2ODk0MjE4MjIxIiwicGFnZV91cmwiOiJodHRwczovL3d3dy5jb2FjaC5jb20vIiwic2Vzc2lvbl9zb3VyY2UiOiJkaXJlY3QiLCJvcmlnaW5hbF91c2VyX3R5cGUiOiJuZXciLCJjdXJyZW50X3VzZXJfdHlwZSI6Im5ldyIsInNlc3Npb25fcHZjIjoiMSIsImRheV9wdmMiOiIxIiwicGFnZV90eXBlIjoiZGVmYXVsdCIsImRpc3RpbmN0X2lkIjoiMTdhY2E3M2FjNGE1NjktMGE2N2I4MjhlYmM5MTItMTExMzMyNzItMjMyODAwLTE3YWNhNzNhYzRiNTI3In0%3D&device_type=desktop&distinct_id=17aca73ac4a569-0a67b828ebc912-11133272-232800-17aca73ac4b527
?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&cb=1626894218186,200,XHR,https://ct.pinterest.com/user/?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&cb=1626894218186
,unknown,XHR,https://ct.pinterest.com/md/
?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.coach.com%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1200%2C%22sw%22%3A1920%2C%22mh%22%3A%2289cd5bf4%22%2C%22ecm_enabled%22%3Afalse%7D&cb=1626894218189,200,Image,https://ct.pinterest.com/v3/?tid=2617865342187&pd=%7B%22em%22%3A%22e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855%22%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.coach.com%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1200%2C%22sw%22%3A1920%2C%22mh%22%3A%2289cd5bf4%22%2C%22ecm_enabled%22%3Afalse%7D&cb=1626894218189
graphql,200,Fetch,https://www.paypal.com/targeting/graphql
syncframe?topUrl=www.coach.com&origin=onetag,200,Document,https://gum.criteo.com/syncframe?topUrl=www.coach.com&origin=onetag
push?partner_id=2884&partner_url=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1626871522633%26pnid%3D140%26pcid%3D%24%7BTA_DEVICE_ID%7D,unknown,Document,https://pixel.tapad.com/idsync/ex/push?partner_id=2884&partner_url=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1626871522633%26pnid%3D140%26pcid%3D%24%7BTA_DEVICE_ID%7D
ts?pgrp=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1&page=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1%3A%3AvisitorInfo%3A&tsrce=tagmanagernodeweb&comp=tagmanagernodeweb&sub_component=analytics&s=ci&item=5300c172-82fa-4a0a-8d98-6ebbc0cfbadc&es=visitorInfo&cust=Q4WKJFPWHRPPE&mrid=5X9BLRLE9X3A4&code=MUSE_ADMIN_TOOL&partner_name=MUSE_ADMIN_TOOL&pt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&dh=1200&dw=1920&bh=1200&bw=1920&cd=24&sh=1200&sw=1920&v=NA&rosetta_language=en-US&unsc=45&identifier_used=DFP&e=im&t=1626894218299&g=300&completeurl=https%3A%2F%2Fwww.coach.com%2F,unknown,Image,https://t.paypal.com/ts?pgrp=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1&page=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1%3A%3AvisitorInfo%3A&tsrce=tagmanagernodeweb&comp=tagmanagernodeweb&sub_component=analytics&s=ci&item=5300c172-82fa-4a0a-8d98-6ebbc0cfbadc&es=visitorInfo&cust=Q4WKJFPWHRPPE&mrid=5X9BLRLE9X3A4&code=MUSE_ADMIN_TOOL&partner_name=MUSE_ADMIN_TOOL&pt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&dh=1200&dw=1920&bh=1200&bw=1920&cd=24&sh=1200&sw=1920&v=NA&rosetta_language=en-US&unsc=45&identifier_used=DFP&e=im&t=1626894218299&g=300&completeurl=https%3A%2F%2Fwww.coach.com%2F
e?u=cfdd77267c1740e9b186efe2e10f8ae6&t=v&v=3.08.09&r=&c=coach&lt=1626894218127&cs=1823461722&cb=1626894221568.9,200,Image,https://events.attentivemobile.com/e?u=cfdd77267c1740e9b186efe2e10f8ae6&t=v&v=3.08.09&r=&c=coach&lt=1626894218127&cs=1823461722&cb=1626894221568.9
,204,XHR,https://ct.pinterest.com/md/
ts?pgrp=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1&page=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1%3A%3AvisitorInfo%3A&tsrce=tagmanagernodeweb&comp=tagmanagernodeweb&sub_component=analytics&s=ci&item=5300c172-82fa-4a0a-8d98-6ebbc0cfbadc&es=visitorInfo&cust=Q4WKJFPWHRPPE&mrid=5X9BLRLE9X3A4&code=MUSE_ADMIN_TOOL&partner_name=MUSE_ADMIN_TOOL&pt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&dh=1200&dw=1920&bh=1200&bw=1920&cd=24&sh=1200&sw=1920&v=NA&rosetta_language=en-US&unsc=45&identifier_used=DFP&e=im&t=1626894218299&g=300&completeurl=https%3A%2F%2Fwww.coach.com%2F,200,Image,https://t.paypal.com/ts?pgrp=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1&page=muse%3Aoffer%3A%3A%3A5X9BLRLE9X3A4-1%3A%3AvisitorInfo%3A&tsrce=tagmanagernodeweb&comp=tagmanagernodeweb&sub_component=analytics&s=ci&item=5300c172-82fa-4a0a-8d98-6ebbc0cfbadc&es=visitorInfo&cust=Q4WKJFPWHRPPE&mrid=5X9BLRLE9X3A4&code=MUSE_ADMIN_TOOL&partner_name=MUSE_ADMIN_TOOL&pt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&dh=1200&dw=1920&bh=1200&bw=1920&cd=24&sh=1200&sw=1920&v=NA&rosetta_language=en-US&unsc=45&identifier_used=DFP&e=im&t=1626894218299&g=300&completeurl=https%3A%2F%2Fwww.coach.com%2F
